ID,Pathname,After Coordinate,Before Coordinate,Filename,Start_Time,End_Time,after_MFCC_1_Mean,after_MFCC_2_Mean,after_MFCC_3_Mean,after_MFCC_4_Mean,after_MFCC_5_Mean,after_MFCC_6_Mean,after_MFCC_7_Mean,after_MFCC_8_Mean,after_MFCC_9_Mean,after_MFCC_10_Mean,after_MFCC_11_Mean,after_MFCC_12_Mean,after_MFCC_13_Mean,after_MFCC_1_Var,after_MFCC_2_Var,after_MFCC_3_Var,after_MFCC_4_Var,after_MFCC_5_Var,after_MFCC_6_Var,after_MFCC_7_Var,after_MFCC_8_Var,after_MFCC_9_Var,after_MFCC_10_Var,after_MFCC_11_Var,after_MFCC_12_Var,after_MFCC_13_Var,after_Spectral_Centroid,after_Spectral_Bandwidth,after_Spectral_Contrast,after_Spectral_Rolloff,after_Zero_Crossing_Rate,after_Chroma_1,after_Chroma_2,after_Chroma_3,after_Chroma_4,after_Chroma_5,after_Chroma_6,after_Chroma_7,after_Chroma_8,after_Chroma_9,after_Chroma_10,after_Chroma_11,after_Chroma_12,Valence,Arousal,Filename_Key,Matched_Path,Arousal Change,Valence Change,Before Valence,Before Arousal,before_MFCC_1_Mean,before_MFCC_2_Mean,before_MFCC_3_Mean,before_MFCC_4_Mean,before_MFCC_5_Mean,before_MFCC_6_Mean,before_MFCC_7_Mean,before_MFCC_8_Mean,before_MFCC_9_Mean,before_MFCC_10_Mean,before_MFCC_11_Mean,before_MFCC_12_Mean,before_MFCC_13_Mean,before_MFCC_1_Var,before_MFCC_2_Var,before_MFCC_3_Var,before_MFCC_4_Var,before_MFCC_5_Var,before_MFCC_6_Var,before_MFCC_7_Var,before_MFCC_8_Var,before_MFCC_9_Var,before_MFCC_10_Var,before_MFCC_11_Var,before_MFCC_12_Var,before_MFCC_13_Var,before_Spectral_Centroid_Mean,before_Spectral_Bandwidth_Mean,before_Spectral_Contrast_Mean,before_Spectral_Rolloff_Mean,before_Zero_Crossing_Rate_Mean,before_Chroma_1_Mean,before_Chroma_2_Mean,before_Chroma_3_Mean,before_Chroma_4_Mean,before_Chroma_5_Mean,before_Chroma_6_Mean,before_Chroma_7_Mean,before_Chroma_8_Mean,before_Chroma_9_Mean,before_Chroma_10_Mean,before_Chroma_11_Mean,before_Chroma_12_Mean,before_start_time,after_start_time
_y2vhjrnid,/audioFolder9//film-score-emotion-survey/audioFolder9/Vehicular_Jeff-slaughter_Leo_Birenberg_Bottoms_sample_2.mp3,"(0.068, 0.402)","(-0.052, 0.272)",Vehicular_Jeff-slaughter_Leo_Birenberg_Bottoms_sample_1.mp3,5.08,5.28,-238.3476,185.28665,-53.584274,61.736973,7.9691796,-0.59315735,10.560782,4.442096,18.470297,13.820342,10.701904,9.967773,7.923366,3366.347,1121.7075,1682.1831,512.6526,398.15012,182.42142,53.91911,59.478794,28.900486,39.093372,72.47635,36.351696,24.24285,1994.54035892003,2361.54065356571,19.3137285807649,3974.072265625,0.0316026475694444,0.5591799,0.5174213,0.39809307,0.35192266,0.36452904,0.37765196,0.3542396,0.402498,0.59502,0.97530377,0.8049026,0.59797436,0.068,0.402,vehicular_jeff_slaughter_leo_birenberg_bottoms.mp3,/Users/rubycrocker/Desktop/fme_audio_mp3/vehicularjeffslaughterleobirenbergbottomssample1mp3.mp3,0.13,0.12,-0.052,0.272,-254.78569,204.63492,-5.4904284,38.161156,19.013195,6.623994,6.4386244,7.107042,12.39104,11.017427,13.991628,8.575557,3.3792071,2904.787,750.81305,571.2116,497.1055,232.67284,69.03592,33.49062,41.385067,28.989662,44.703587,30.00309,11.779884,34.10487,922.5568933449230,1525.2769365651900,22.559373224895100,1808.0465382543100,0.011600889008620700,0.9138407,0.7782742,0.6072403,0.47990716,0.36310744,0.27695653,0.29792222,0.4339204,0.47012347,0.67833686,0.7063197,0.8019623,4.08,5.08
_y2vhjrnid,/audioFolder9//film-score-emotion-survey/audioFolder9/Vehicular_Jeff-slaughter_Leo_Birenberg_Bottoms_sample_2.mp3,"(-0.102, 0.525)","(0.068, 0.402)",Vehicular_Jeff-slaughter_Leo_Birenberg_Bottoms_sample_1.mp3,9.46933333333333,9.66933333333333,-194.08514,143.77007,-25.184937,40.05861,9.565363,2.8057823,-0.12689675,7.781172,5.4951878,15.593029,0.70502836,10.752475,2.9993792,8322.472,150.23909,851.38416,217.82777,210.79663,412.70636,219.33319,99.77409,113.33513,27.228075,71.584724,21.008873,47.549667,2343.16672888692,2875.09907113479,18.5048618319764,4952.63671875,0.0386555989583333,0.3569872,0.34754092,0.38470367,0.4177591,0.43875003,0.4984613,0.45522663,0.42642438,0.53951436,0.88996917,0.5063946,0.35303286,-0.102,0.525,vehicular_jeff_slaughter_leo_birenberg_bottoms.mp3,/Users/rubycrocker/Desktop/fme_audio_mp3/vehicularjeffslaughterleobirenbergbottomssample1mp3.mp3,0.123,-0.17,0.068,0.402,-279.39084,182.64336,-30.425747,53.796562,14.063977,3.415126,7.541013,4.130587,15.408496,13.74702,12.746064,8.879981,3.333365,5057.0205,562.33514,1372.329,410.44553,275.65833,116.642624,77.582886,73.797424,34.391544,56.216705,32.797794,31.84446,57.911465,1514.8611796411500,1904.3224135371400,22.83549860090240,3049.547077047410,0.02693965517241380,0.54829234,0.44354427,0.35783997,0.31482527,0.28264824,0.26344794,0.29795054,0.417638,0.62221986,0.93997526,0.6781023,0.55782986,8.46933333333333,9.46933333333333
_y2vhjrnid,/audioFolder9//film-score-emotion-survey/audioFolder9/Vehicular_Jeff-slaughter_Leo_Birenberg_Bottoms_sample_2.mp3,"(0.083, 0.57)","(-0.102, 0.525)",Vehicular_Jeff-slaughter_Leo_Birenberg_Bottoms_sample_1.mp3,14.0906666666667,14.2906666666667,-392.15695,131.90364,-22.17485,61.912807,-35.15282,22.730833,-16.496843,16.115782,1.5837722,24.07456,4.7826996,3.73837,-6.202468,4749.869,492.99652,112.013885,626.3744,43.859165,476.97986,66.42387,136.36026,201.76811,77.61994,123.61281,54.4614,33.48781,3265.18519042467,3577.96597567572,19.2972543722667,6944.4580078125,0.0636121961805555,0.08208048,0.087375276,0.059052978,0.07569716,0.117001444,0.07836899,0.072293736,0.095913425,0.40748358,1.0,0.3243642,0.08438164,0.083,0.57,vehicular_jeff_slaughter_leo_birenberg_bottoms.mp3,/Users/rubycrocker/Desktop/fme_audio_mp3/vehicularjeffslaughterleobirenbergbottomssample1mp3.mp3,0.045,0.185,-0.102,0.525,-413.46396,136.16798,-14.690834,64.18793,-32.777637,25.143297,-11.721609,17.077686,1.0483733,25.689259,7.801283,4.9265714,-7.0192876,4954.755,694.71484,183.54567,314.57196,29.071438,354.24164,160.54736,146.90967,83.607376,62.172718,137.42953,59.18163,37.485474,2896.857743877770,3330.2863853160800,24.205642180772200,6160.971174568970,0.05557426364942530,0.10345344,0.106357336,0.0784149,0.07942134,0.113721125,0.08276598,0.07545531,0.08992148,0.29023954,0.9991773,0.42879903,0.10604859,13.0906666666667,14.0906666666667
_bwzbudqq0,/audioFolder9//film-score-emotion-survey/audioFolder9/the_rubberband_man_the_spinners_avengers_infinity_sample_1.mp3,"(0.0, 0.0)","(-0.379, 0.541)",The_Rubberband_Man_The_Spinners_Avengers_infinity_sample_1.mp3,2.69066666666667,2.89066666666667,-122.03247,165.34184,-50.9555,59.49845,-36.099594,29.900953,-16.930452,4.065763,-1.6848271,-5.2341623,-6.1348305,-4.676292,3.9778929,1648.8257,572.81085,313.90665,200.96294,272.56235,112.83586,84.37872,193.779,105.266235,162.60558,31.861994,45.594585,35.524387,3081.34009267359,3302.9612465742,18.7886266541603,6514.39144736842,0.0569233141447368,0.68961763,0.3917825,0.50156325,0.9702814,0.5623614,0.36949238,0.40562713,0.42851853,0.40211,0.2762722,0.28684795,0.41309536,0.0,0.0,the_rubberband_man_the_spinners_avengers_infinity.mp3,/Users/rubycrocker/Desktop/fme_audio_mp3/littlewomenrobertschumannkinderszenenop15ivonfremdenlandernundmenschensample2mp3.mp3,-0.541,0.379,-0.379,0.541,-134.03484,184.1755,-43.812805,42.598194,-14.750489,19.191896,-3.743323,-1.2793522,7.6616516,-2.4627845,-0.3592974,-3.7904484,0.21424873,2718.7383,531.1842,225.31122,318.08533,284.65427,240.98367,116.67923,221.2488,98.398186,95.25159,45.876534,34.309315,44.201355,2169.476700580910,2629.0119460542400,20.414466424813500,4552.360372340430,0.03893263796542550,0.5537422,0.5664354,0.49534857,0.5458783,0.43669024,0.37154633,0.35047096,0.4536137,0.7432488,0.6324766,0.39112005,0.3953506,1.69066666666667,2.69066666666667
_bwzbudqq0,/audioFolder9//film-score-emotion-survey/audioFolder9/the_rubberband_man_the_spinners_avengers_infinity_sample_1.mp3,"(0.017, 0.759)","(0.0, 0.0)",The_Rubberband_Man_The_Spinners_Avengers_infinity_sample_1.mp3,14.472,14.672,-109.32219,162.12283,-48.00716,54.98929,-4.700511,40.578297,-9.37921,19.643887,-14.279029,3.6937919,1.9778713,2.4478838,6.1407166,1663.978,208.66435,342.20645,108.28274,381.43237,127.69467,106.36223,20.026905,57.717426,32.964283,35.18269,13.907386,10.707601,2571.7607466648,3254.88633236783,20.0982620957072,5571.95723684211,0.0449475740131578,0.5840726,0.43866795,0.37726805,0.48939905,0.7858277,0.5926949,0.55886513,0.44184947,0.38805845,0.31720906,0.4677767,0.78951854,0.017,0.759,the_rubberband_man_the_spinners_avengers_infinity.mp3,/Users/rubycrocker/Desktop/fme_audio_mp3/littlewomenrobertschumannkinderszenenop15ivonfremdenlandernundmenschensample2mp3.mp3,0.759,0.017,0.0,0.0,-118.60009,169.18365,-41.087013,49.933636,-14.723044,28.909782,-12.761014,10.603018,-6.336077,3.6827614,-0.37097436,-4.7200365,2.2072883,3275.4175,521.19855,431.07047,409.271,260.67487,326.51886,110.435524,116.95626,82.73755,44.754005,41.241558,31.413517,33.580475,2569.317370854100,3089.744118545040,20.95925258565930,5522.273936170210,0.0498306599069149,0.48292542,0.45116326,0.44151798,0.6664223,0.69479954,0.603121,0.42950138,0.40418875,0.36891815,0.33745947,0.4966516,0.4492128,13.472,14.472
_o8em397t4,/audioFolder9//film-score-emotion-survey/audioFolder9/The_Log_Marius_de_Vries_Coda_sample_2.mp3,"(-0.808, -0.31)","(0.74, 0.535)",The_Log_Marius_de_Vries_Coda_sample_1.mp3,0.211448925752098,7.88,-285.27814,216.33093,26.092304,3.5200195,8.307508,-4.485477,-5.9135256,-5.550674,-13.669177,-15.775628,-10.582882,-5.2018642,-1.3570104,721.7715,151.19176,206.88129,249.69025,118.534096,80.30964,104.82942,120.14962,71.02302,62.61623,38.502117,53.255497,126.03184,786.544832163131,1145.78770174198,23.4016055408844,1212.50502316566,0.024770116301059,0.1906329,0.12014043,0.21498221,0.36280704,0.2532134,0.3712043,0.34186274,0.63216436,0.5333129,0.2857903,0.1955536,0.14068606,-0.808,-0.31,the_log_marius_de_vries_coda.mp3,/Users/rubycrocker/Desktop/fme_audio_mp3/vanmorrisonandthehealinghasbegunbelfastsample2mp3.mp3,-0.845,-1.548,0.74,0.535,-327.2567,238.1908,43.4839,1.3169514,-0.5674539,-5.6113324,-5.358969,-1.4232621,-8.982026,-10.310285,-10.836175,-13.050464,-8.248859,1694.9652,465.9467,31.630394,82.80609,20.293123,25.13304,5.3659263,29.792227,32.091743,30.082937,19.241697,9.193929,10.233994,737.414087503064,1232.1307929322000,23.08978651505270,1076.66015625,0.01816920230263160,0.17492487,0.109520175,0.1256266,0.21352841,0.3538904,0.69352996,0.45221826,0.2183739,0.137293,0.3067872,0.9551377,0.5176605,0.0,0.211448925752098
_0sca4vavd,/audioFolder9//film-score-emotion-survey/audioFolder9/The_Hunt_theme_Nikolaj_Egeland_sample_2.mp3,"(0.72, 0.168)","(0, 0)",The_Hunt_theme_Nikolaj_Egeland_sample_1.mp3,2.56533333333333,2.76533333333333,-327.34714,197.39189,-32.277252,40.99541,6.4927764,23.728937,-5.077834,22.844255,-6.5799303,5.811726,5.341119,1.913669,2.2956636,357.11044,93.40736,36.361206,37.69402,89.674545,63.025024,50.92414,51.143097,19.115507,17.680992,20.658728,34.96823,61.706375,1513.66863565583,2423.2002926428,19.300094948995,3000.0,0.0245939555921052,0.2499285,0.182893,0.301663,0.7234792,0.44413543,0.22142275,0.27133316,0.437616,0.87882435,0.64451206,0.44523755,0.30230027,0.72,0.168,the_hunt_theme_nikolaj_egeland.mp3,/Users/rubycrocker/Desktop/fme_audio_mp3/vanmorrisonandthehealinghasbegunbelfastsample2mp3.mp3,0.168,0.72,0.0,0.0,-303.8958,200.5756,-24.737938,39.20168,16.538519,15.507601,-1.3396847,15.438603,-4.593666,-3.8746662,-5.212049,-8.381694,-6.847753,576.9836,116.0231,39.016987,42.378475,58.155766,59.336452,35.03279,31.598566,14.45793,39.787933,38.253906,63.03765,31.20818,1259.897646115570,2001.9313966854600,23.041018459451000,2479.6376329787200,0.02549970910904260,0.19951153,0.11990548,0.36915094,0.6506217,0.2912364,0.10092865,0.13079447,0.47580913,0.89546114,0.41149867,0.26702166,0.23497212,1.5653333333333300,2.56533333333333
_0sca4vavd,/audioFolder9//film-score-emotion-survey/audioFolder9/The_Hunt_theme_Nikolaj_Egeland_sample_2.mp3,"(-0.36, 0.178)","(0.72, 0.168)",The_Hunt_theme_Nikolaj_Egeland_sample_1.mp3,8.928,9.128,-195.71481,217.56181,-11.658327,29.769922,10.478681,4.119053,4.5197268,10.671132,2.1602507,-11.7217655,-11.283771,-11.527331,-5.057237,803.3911,408.29077,104.14658,52.43932,6.1966915,16.195398,14.534247,6.7011886,6.6349535,37.263073,24.266556,5.864455,19.611322,1059.20706593256,1775.08975036783,22.3885700421576,1733.14144736842,0.0203793174342105,0.20024683,0.064328484,0.08196549,0.2838281,0.27793765,0.5235384,0.38856658,0.60629725,1.0,0.5401328,0.2835132,0.22587058,-0.36,0.178,the_hunt_theme_nikolaj_egeland.mp3,/Users/rubycrocker/Desktop/fme_audio_mp3/vanmorrisonandthehealinghasbegunbelfastsample2mp3.mp3,0.01,-1.08,0.72,0.168,-212.8263,203.25766,-8.587028,26.637575,13.74385,4.1432886,3.676286,4.665077,-1.0416807,-8.121105,-8.334796,-1.4782181,-1.8267121,912.29175,179.82721,58.93397,61.827583,105.29116,83.62127,16.746439,78.55153,36.31659,34.009594,33.770473,43.083046,61.39506,1176.3630562946300,1863.5630713793700,22.817415299748800,2118.8497340425500,0.02478806515957450,0.50488085,0.17026621,0.20103018,0.50401586,0.45656562,0.6358747,0.4439936,0.43928844,0.6375502,0.4370685,0.46165615,0.5303361,7.928000000000000,8.928
_0sca4vavd,/audioFolder9//film-score-emotion-survey/audioFolder9/The_Hunt_theme_Nikolaj_Egeland_sample_2.mp3,"(-0.525, -0.097)","(-0.36, 0.178)",The_Hunt_theme_Nikolaj_Egeland_sample_1.mp3,11.1461808382807,11.3461808382807,-279.90833,210.83136,-7.9576735,43.472984,11.142137,28.128393,-0.88655895,13.295998,-7.297255,-0.9104275,-4.252222,-6.4882975,-4.7596,571.1055,236.34956,104.64762,105.29492,261.8108,61.11654,43.85743,45.20094,15.220029,30.716873,29.147015,10.115761,41.711296,1091.34665018599,2183.09761127262,19.1255181323594,1856.49671052632,0.0157020970394736,0.7349659,0.3164371,0.28902182,0.5969936,0.85692716,0.5157308,0.25521603,0.2663275,0.41675186,0.40364975,0.6277153,0.8267173,-0.525,-0.097,the_hunt_theme_nikolaj_egeland.mp3,/Users/rubycrocker/Desktop/fme_audio_mp3/vanmorrisonandthehealinghasbegunbelfastsample2mp3.mp3,-0.275,-0.165,-0.36,0.178,-283.86707,212.34793,-21.153269,36.878666,13.16147,23.371267,3.4261374,16.427546,-5.0569077,-3.8710885,-8.964941,-12.612405,-10.128639,445.99188,172.80998,63.763428,70.15132,119.547966,57.459442,34.323654,37.310936,29.545969,20.604378,20.924522,22.699026,28.182467,1144.4482868146300,1957.7453020871900,22.181937471239300,2123.836436170210,0.018949468085106400,0.38644284,0.17945549,0.23872867,0.58459723,0.9642622,0.53328836,0.21113418,0.21026157,0.36124507,0.28813985,0.3575463,0.44498867,10.1461808382807,11.1461808382807
_0sca4vavd,/audioFolder9//film-score-emotion-survey/audioFolder9/The_Hunt_theme_Nikolaj_Egeland_sample_2.mp3,"(0.205, 0.238)","(-0.525, -0.097)",The_Hunt_theme_Nikolaj_Egeland_sample_1.mp3,13.6191321550376,13.8191321550376,-212.0839,224.52829,-14.213848,22.917465,15.1690445,13.641587,-3.456526,8.461382,-6.312103,-9.0164,-10.399652,-9.882271,-3.6917272,318.97375,74.41278,37.541737,61.667187,59.74228,140.78131,17.792944,18.49182,38.50397,13.83189,17.272205,17.417612,56.221294,996.448063859628,1670.4835549699,21.9490349799613,1701.06907894737,0.0178351151315789,0.27705747,0.0922302,0.0899208,0.32579017,0.49592656,0.99100214,0.5887064,0.48540723,0.67574215,0.41542497,0.32955685,0.3190844,0.205,0.238,the_hunt_theme_nikolaj_egeland.mp3,/Users/rubycrocker/Desktop/fme_audio_mp3/vanmorrisonandthehealinghasbegunbelfastsample2mp3.mp3,0.335,0.73,-0.525,-0.097,-214.7436,218.26901,-16.297981,26.884903,12.580091,12.2898,0.90915227,10.394854,-2.1505716,-8.251637,-7.0159774,-8.555466,-10.294146,778.3645,216.34709,127.579155,85.1371,109.76275,110.555695,30.377485,51.046715,27.405064,25.099318,15.17837,28.518394,33.324768,1107.5216817115900,1748.6568504297400,23.554510591611300,2002.4102393617000,0.022549243683510600,0.6427952,0.18529478,0.10468345,0.30061328,0.36767474,0.7157108,0.3970604,0.3299314,0.5053561,0.44218752,0.531493,0.6400796,12.6191321550376,13.6191321550376
_mw14wekne,/audioFolder9//film-score-emotion-survey/audioFolder9/the_worst_person_in_the_worldharry_nilsson__i_said_goodbye_to_me_sample_2.mp3,"(0.181, 0.179)","(0.196, 0.54)",The_Worst_Person_in_the_World-Harry_Nilsson_-_I_Said_Goodbye_to_Me_sample_1.mp3,1.66308551783412,14.9872797593468,-143.13177,173.12518,-51.107853,33.636295,-11.080807,27.36933,-12.9160595,9.354288,-4.8557878,-0.95885485,-2.2496898,5.245646,0.3207196,2415.4707,508.7305,394.4342,175.9413,241.43364,87.206474,94.51545,63.05229,83.74029,70.56474,49.082684,48.87754,41.673386,2231.27115230784,2597.8839380156,21.2130445401869,4232.09972846799,0.0568839149608013,0.31027085,0.41261488,0.26814714,0.2785067,0.48247313,0.36470085,0.3823005,0.57889175,0.4447026,0.6723713,0.37960464,0.28773555,0.181,0.179,the_worst_person_in_the_world_harry_nilsson___i_said_goodbye_to_me.mp3,/Users/rubycrocker/Desktop/fme_audio_mp3/leobirenbergbottomsendcreditssample2mp3.mp3,-0.361,-0.015,0.196,0.54,-126.706535,179.22874,-45.517635,25.195724,-35.771854,19.524868,-8.244163,13.126013,3.2579503,0.28896108,-6.871377,9.152523,-3.05073,420.0809,190.69244,130.636,60.512394,49.82227,58.864285,45.835403,47.593033,64.23887,97.941284,44.301083,57.889164,74.92103,2116.388581082580,2561.0426324136400,23.015991419509200,3991.315328663790,0.05414870689655170,0.2394477,0.3911425,0.7446653,0.5126463,0.1624014,0.22735962,0.21275696,0.16199423,0.21947578,0.3738363,0.42401606,0.31709412,0.66308551783412,1.66308551783412
_qrc1rvm7l,/audioFolder10//film-score-emotion-survey/audioFolder10/aaronburrsir_hamilton_sample_1.mp3,"(0.0, 0.0)","(0, 0)",aaron-burr-sir_Hamilton_sample_1.mp3,8.52262138937778,8.72262138937778,-119.11721,204.29955,-16.849829,28.33214,21.352139,16.705011,-12.806775,9.374402,11.890342,-2.59389,2.2034864,3.0897133,5.229805,851.6372,794.9228,92.61812,84.046616,88.6319,60.61958,69.40212,22.98134,14.61062,39.161835,27.622799,15.734018,16.812912,1335.81118396155,2272.11722647714,18.9120805976809,2861.84210526316,0.0140830592105263,0.6238437,0.5684896,0.63505536,0.6711106,0.77231926,0.69444466,0.72004646,0.78317195,0.8329934,0.6581484,0.65425825,0.9231356,0.0,0.0,aaron_burr_sir_hamilton.mp3,/Users/rubycrocker/Desktop/fme_audio_mp3/vanmorrisonandthehealinghasbegunbelfastsample2mp3.mp3,0.0,0.0,0.0,0.0,-167.68735,185.30063,-10.593337,34.662796,-14.13571,14.900227,-19.823395,2.675806,-7.529209,-7.372079,0.16950613,6.3735948,-12.019029,2083.99,1084.6764,246.15216,344.18546,459.57022,212.29782,152.45433,244.40805,94.27641,95.671135,118.86597,153.63394,36.43724,1904.1393151597700,2508.5531576860200,23.49362725916150,3610.400390625,0.038417070761494300,0.23229912,0.17664012,0.41318566,0.8948662,0.43928212,0.1775991,0.12802891,0.16103473,0.10412984,0.12758663,0.22191904,0.15896718,7.522621389377780,8.52262138937778
_qrc1rvm7l,/audioFolder10//film-score-emotion-survey/audioFolder10/aaronburrsir_hamilton_sample_1.mp3,"(0.216, 0.856)","(0.0, 0.0)",aaron-burr-sir_Hamilton_sample_1.mp3,9.96376436484108,10.1637643648411,-118.88546,175.874,-11.017448,57.953846,2.2691302,42.301388,-9.116264,9.735047,2.9731698,-9.455924,3.0933628,-4.064341,-1.9112164,4475.509,105.18463,821.8628,45.103813,91.077576,137.36609,62.356766,35.770943,12.164226,16.878817,13.193788,42.719643,14.109993,1711.31980136211,2899.90980477732,17.5752476461928,3416.94078947368,0.0198910361842105,0.76523054,0.5807553,0.54325145,0.51931256,0.52201277,0.55536073,0.65352064,0.6884287,0.71740437,0.74093175,0.8004859,0.87316054,0.216,0.856,aaron_burr_sir_hamilton.mp3,/Users/rubycrocker/Desktop/fme_audio_mp3/vanmorrisonandthehealinghasbegunbelfastsample2mp3.mp3,0.856,0.216,0.0,0.0,-148.32611,173.41809,-16.635706,36.956226,-11.611184,28.510166,-33.24013,8.51392,-11.195112,-3.960346,4.5909204,-0.17870861,-15.333739,1408.009,703.6969,375.64963,233.74872,530.11304,114.30897,195.47472,189.83208,213.74289,78.93322,254.66316,124.75018,69.11152,2224.255485998830,2911.380859441830,23.332477642103100,4363.814991918100,0.042553430316092000,0.4766413,0.37314272,0.3485233,0.25242785,0.24373016,0.33072898,0.24409351,0.2019095,0.4389057,0.78786206,0.5235625,0.36119407,8.96376436484108,9.96376436484108
_p44ad1wtv,/audioFolder10//film-score-emotion-survey/audioFolder10/toystory3lefreak_chic_sample_1.mp3,"(0.0, 0.0)","(0, 0)",toy-story-3-le-freak_chic_sample_1.mp3,3.86031746031746,4.06031746031746,-133.44444,112.23434,-33.278965,70.22504,-19.773857,36.92689,-25.014725,-10.307151,-13.735471,-3.761592,8.729302,-20.748144,-7.9993477,472.29028,366.9161,173.3018,80.74097,249.1599,96.41246,20.599398,16.932951,75.76361,20.243988,19.85327,39.801765,18.558945,4212.83063106281,3979.5528887051500,20.0693729209072,8948.19078947369,0.0975277549342105,0.48091272,0.55529463,0.19247346,0.16917679,0.30635023,0.26896057,0.34308553,0.56732285,0.7047096,0.9246872,0.58990175,0.38856792,0.0,0.0,toy_story_3_le_freak_chic.mp3,/Users/rubycrocker/Desktop/fme_audio_mp3/vanmorrisonandthehealinghasbegunbelfastsample2mp3.mp3,0.0,0.0,0.0,0.0,-260.76285,224.02988,41.04052,-3.6835358,-2.1449502,0.51211447,-13.517203,2.9470906,-16.720434,-9.077529,6.973125,-1.6551919,-11.896077,3929.7295,137.65569,1073.9578,97.23574,137.7705,41.046974,165.3999,132.83597,31.773455,35.524574,52.559177,45.566395,56.76705,826.0981000542100,1420.8335535349000,23.95360464789720,1146.9524515086200,0.02173132183908050,0.20810272,0.41252705,0.75170475,0.6719475,0.35050347,0.12713157,0.06682463,0.08581557,0.23964757,0.70423615,0.48724356,0.16393381,2.86031746031746,3.86031746031746
_p44ad1wtv,/audioFolder10//film-score-emotion-survey/audioFolder10/toystory3lefreak_chic_sample_1.mp3,"(0.737, 0.903)","(0.0, 0.0)",toy-story-3-le-freak_chic_sample_1.mp3,8.08054421768708,8.28054421768708,-109.10019,144.30899,-44.134296,47.950417,-25.299753,33.239143,-21.973238,-4.030756,0.075411044,-22.514027,2.5165198,-3.5777981,5.7450657,1999.9928,126.408035,60.578266,299.1672,16.578815,240.8521,84.574974,107.67441,104.41426,40.008682,74.90769,25.088505,18.940445,3133.75205309953,3455.75481711642,19.4412666441298,7307.56578947368,0.061266447368421,0.22251292,0.21392037,0.15643944,0.29002428,0.7521684,0.5327392,0.33237922,0.43614137,0.47883114,0.6048852,0.47254804,0.18164438,0.737,0.903,toy_story_3_le_freak_chic.mp3,/Users/rubycrocker/Desktop/fme_audio_mp3/vanmorrisonandthehealinghasbegunbelfastsample2mp3.mp3,0.903,0.737,0.0,0.0,-164.17064,181.52731,-16.74155,28.573431,-2.5107882,12.320128,-19.527515,-2.1753201,-2.840039,-3.7065015,1.7568238,7.0715885,-9.449669,2964.5835,1038.147,630.63245,461.17484,802.1227,197.32837,210.16367,182.75168,49.088245,89.99002,119.11269,127.68274,35.2736,1958.0712135074600,2417.3035166399700,23.177297775704100,3786.8736530172400,0.0400390625,0.34094924,0.27228877,0.50155973,0.96638495,0.5007012,0.08721733,0.07494775,0.15380861,0.097134225,0.13213985,0.26829708,0.24385972,7.0805442176870800,8.08054421768708
_p44ad1wtv,/audioFolder10//film-score-emotion-survey/audioFolder10/toystory3lefreak_chic_sample_1.mp3,"(0.737, 0.903)","(0.737, 0.903)",toy-story-3-le-freak_chic_sample_1.mp3,12.0395464852608,12.2395464852608,-82.0749,123.4237,-43.13916,56.84901,-28.638916,40.39563,-29.959097,-5.6026106,-4.187655,-8.904316,9.71426,-11.817584,-2.0899782,864.18,281.11008,159.01195,54.81277,53.494537,60.748573,208.86719,96.11446,112.85272,24.538744,63.380154,31.989079,21.105072,4235.81496157128,4058.6968398279700,19.4079151934993,9535.36184210526,0.0999434621710526,0.407088,0.5563956,0.28587842,0.30416158,0.54780483,0.41402066,0.34211212,0.41779742,0.44497666,0.6869648,0.3254325,0.24751084,0.737,0.903,toy_story_3_le_freak_chic.mp3,/Users/rubycrocker/Desktop/fme_audio_mp3/vanmorrisonandthehealinghasbegunbelfastsample2mp3.mp3,0.0,0.0,0.737,0.903,-155.03221,176.53384,-12.75217,33.15807,-11.382361,8.876785,-13.081087,-0.039800573,-17.611769,-5.2760534,-7.6375985,3.6750472,-3.7326245,1767.2073,717.01154,337.46942,183.50151,377.97495,111.777534,215.9109,74.416275,82.08756,92.83926,68.16449,90.40959,50.185295,1822.6173951523900,2557.921294394670,22.724016962904800,3414.6214978448300,0.03300669001436780,0.2151046,0.14161125,0.29843178,0.7130899,0.21912225,0.08591751,0.17257701,0.30190325,0.30064955,0.31165633,0.38852853,0.28267735,11.0395464852608,12.0395464852608
