Filename,Start_Time,End_Time,Valence,Arousal,Filename_Key,Before Valence,Before Arousal,Audionames,Before_Chords,After_Chords,Chord_Type,Arousal_Category,Valence_Category
/audioFolder6//film-score-emotion-survey/audioFolder6/pawel_mykietynlove_story_eo_sample_2.mp3,1.9395908706678,4.84035164835165,0.502,-0.503,pawel_mykietyn_love_story_eo.mp3,-0.473,-0.503,pawelmykietynlovestoryeosample2mp3,"['N', 'C#m', 'N']","['N', 'C#m', 'N']",['None'],Negative Arousal,Positive Valence
/audioFolder6//film-score-emotion-survey/audioFolder6/oppenheimer_fission_ludwig_goransson_sample_1.mp3,0.34675880746226,1.57109955353343,-0.48,0.576,oppenheimer_fission_ludwig_gransson.mp3,0.272,0.621,oppenheimerfissionludwiggoranssonsample1mp3,"['N', 'N']","['N', 'Emaj7', 'N']",['Major'],Positive Arousal,Negative Valence
/audioFolder6//film-score-emotion-survey/audioFolder6/oppenheimer_fission_ludwig_goransson_sample_1.mp3,3.48804887145322,4.36756209135155,-0.615,0.246,oppenheimer_fission_ludwig_gransson.mp3,-0.48,0.576,oppenheimerfissionludwiggoranssonsample1mp3,"['N', 'Emaj7', 'N']","['N', 'Emaj7', 'N']",['Major'],Positive Arousal,Negative Valence
/audioFolder6//film-score-emotion-survey/audioFolder6/oppenheimer_fission_ludwig_goransson_sample_1.mp3,5.01793108784636,7.2666121931026,-0.81,0.476,oppenheimer_fission_ludwig_gransson.mp3,-0.615,0.246,oppenheimerfissionludwiggoranssonsample1mp3,"['N', 'Emaj7', 'N']","['N', 'C#m', 'N']",['None'],Positive Arousal,Negative Valence
/audioFolder6//film-score-emotion-survey/audioFolder6/oppenheimer_fission_ludwig_goransson_sample_1.mp3,9.03733333333334,9.75457452587108,-0.67,0.481,oppenheimer_fission_ludwig_gransson.mp3,-0.81,0.476,oppenheimerfissionludwiggoranssonsample1mp3,"['N', 'C#m', 'N']","['N', 'Ebm7b5', 'N']",['Diminished'],Positive Arousal,Negative Valence
/audioFolder6//film-score-emotion-survey/audioFolder6/oppenheimer_fission_ludwig_goransson_sample_1.mp3,10.7136714717921,13.5607307504817,-0.32,0.577,oppenheimer_fission_ludwig_gransson.mp3,-0.67,0.481,oppenheimerfissionludwiggoranssonsample1mp3,"['N', 'Ebm7b5', 'N']","['N', 'Ebm7b5', 'N']",['Diminished'],Positive Arousal,Negative Valence
/audioFolder6//film-score-emotion-survey/audioFolder6/Polegnala_E_Todora__The_Ensemble_of_the_Bulgarian_Republic-The_Banshees_Of_Inisherin_sample_1.mp3,14.8,15.0,0.0,0.0,polegnala_e_todora__the_ensemble_of_the_bulgarian_republic_the_banshees_of_inisherin.mp3,-0.199,0.151,polegnalaetodoratheensembleofthebulgarianrepublicthebansheesofinisherinsample1mp3,"['N', 'C#', 'N']","['N', 'N']",None,Neutral,Neutral
/audioFolder6//film-score-emotion-survey/audioFolder6/Polegnala_E_Todora__The_Ensemble_of_the_Bulgarian_Republic-The_Banshees_Of_Inisherin_sample_1.mp3,0.42758785137405,14.997029011458,0.734,-0.373,polegnala_e_todora__the_ensemble_of_the_bulgarian_republic_the_banshees_of_inisherin.mp3,0.0,0.0,polegnalaetodoratheensembleofthebulgarianrepublicthebansheesofinisherinsample1mp3,"['N', 'N']","['N', 'C#', 'Eb7/G', 'C#', 'N']","['Major', 'Diminished', 'Major']",Negative Arousal,Positive Valence
/audioFolder6//film-score-emotion-survey/audioFolder6/opening__gustavo_santaolalla_brokeback_mountain_sample_2.mp3,0.0047533275420434,2.23292246530719,0.0,0.0,opening__gustavo_santaolalla_brokeback_mountain.mp3,0.18,-0.729,openinggustavosantaolallabrokebackmountainsample2mp3,"['N', 'N']","['N', 'G', 'N']",['Major'],Neutral,Neutral
/audioFolder6//film-score-emotion-survey/audioFolder6/opening__gustavo_santaolalla_brokeback_mountain_sample_2.mp3,2.26109147154588,14.9934875989118,0.727,-0.126,opening__gustavo_santaolalla_brokeback_mountain.mp3,0.0,0.0,openinggustavosantaolallabrokebackmountainsample2mp3,"['N', 'G', 'N']","['N', 'G', 'E', 'N']","['Major', 'Major']",Negative Arousal,Positive Valence
/audioFolder6//film-score-emotion-survey/audioFolder6/one_without_aftersun__oliver_coates_sample_1.mp3,1.58414901689394,2.36302701563946,0.32,-0.115,one_without_aftersun___oliver_coates.mp3,0.56,-0.015,onewithoutaftersunolivercoatessample1mp3,"['N', 'Abm7', 'N']","['N', 'Abm7', 'N']",['Minor'],Negative Arousal,Positive Valence
/audioFolder6//film-score-emotion-survey/audioFolder6/one_without_aftersun__oliver_coates_sample_1.mp3,5.66453295927087,6.71167149402041,-0.505,-0.22,one_without_aftersun___oliver_coates.mp3,0.32,-0.115,onewithoutaftersunolivercoatessample1mp3,"['N', 'Ebm', 'N']","['N', 'Ebm', 'N']",['Minor'],Negative Arousal,Negative Valence
/audioFolder6//film-score-emotion-survey/audioFolder6/Nina_Simone_-_I_Put_A_Spell_On_You_-_Ford_V_Ferrari_sample_2.mp3,14.8,15.0,0.0,0.0,nina_simone___i_put_a_spell_on_you___ford_v_ferrari.mp3,-0.158,-0.137,ninasimoneiputaspellonyoufordvferrarisample2mp3,"['N', 'F#m', 'N']","['N', 'N']",None,Neutral,Neutral
/audioFolder6//film-score-emotion-survey/audioFolder6/Nina_Simone_-_I_Put_A_Spell_On_You_-_Ford_V_Ferrari_sample_2.mp3,8.88543156812204,9.08543156812204,-0.373,-0.198,nina_simone___i_put_a_spell_on_you___ford_v_ferrari.mp3,0.0,0.0,ninasimoneiputaspellonyoufordvferrarisample2mp3,"['N', 'D7/F#', 'N']","['N', 'N']",None,Negative Arousal,Negative Valence
/audioFolder6//film-score-emotion-survey/audioFolder6/Nina_Simone_-_I_Put_A_Spell_On_You_-_Ford_V_Ferrari_sample_2.mp3,0.0007910818703812,0.200791081870381,-0.368,0.542,nina_simone___i_put_a_spell_on_you___ford_v_ferrari.mp3,-0.373,-0.198,ninasimoneiputaspellonyoufordvferrarisample2mp3,"['N', 'N']","['N', 'N']",None,Positive Arousal,Negative Valence
/audioFolder6//film-score-emotion-survey/audioFolder6/nathan_johnson__theme_from_glass_onion_glass_onion_sample_1.mp3,2.60883333333333,5.08383333333334,0.378,0.321,nathan_johnson___theme_from_glass_onion_glass_onion.mp3,0.55,0.366,nathanjohnsonthemefromglassonionglassonionsample1mp3,"['N', 'N']","['N', 'Em', 'N']",['Minor'],Positive Arousal,Positive Valence
/audioFolder6//film-score-emotion-survey/audioFolder6/nathan_johnson__theme_from_glass_onion_glass_onion_sample_1.mp3,7.92795052083334,11.6654505208333,0.748,0.536,nathan_johnson___theme_from_glass_onion_glass_onion.mp3,0.378,0.321,nathanjohnsonthemefromglassonionglassonionsample1mp3,"['N', 'Bdim', 'N']","['N', 'Bmaj7', 'N']",['Major'],Positive Arousal,Positive Valence
/audioFolder6//film-score-emotion-survey/audioFolder6/parallel_mothers_sesion_de_fotos__alberto_iglesias_madres_paralelas_sample_1.mp3,2.0008389261745,2.8233975199245,-0.01,0.269,parallel_mothers_sesin_de_fotos___alberto_iglesias_madres_paralelas.mp3,-0.279,0.779,parallelmotherssesiondefotosalbertoiglesiasmadresparalelassample1mp3,"['N', 'N']","['N', 'N']",None,Positive Arousal,Negative Valence
/audioFolder6//film-score-emotion-survey/audioFolder6/parallel_mothers_sesion_de_fotos__alberto_iglesias_madres_paralelas_sample_1.mp3,0.113255033557047,1.83094130138423,-0.215,0.004,parallel_mothers_sesin_de_fotos___alberto_iglesias_madres_paralelas.mp3,-0.01,0.269,parallelmotherssesiondefotosalbertoiglesiasmadresparalelassample1mp3,"['N', 'N']","['N', 'Cm', 'N']",['Minor'],Positive Arousal,Negative Valence
/audioFolder6//film-score-emotion-survey/audioFolder6/parallel_mothers_sesion_de_fotos__alberto_iglesias_madres_paralelas_sample_1.mp3,8.97231543624161,10.1293303009648,-0.21,0.194,parallel_mothers_sesin_de_fotos___alberto_iglesias_madres_paralelas.mp3,-0.215,0.004,parallelmotherssesiondefotosalbertoiglesiasmadresparalelassample1mp3,"['N', 'N']","['N', 'N']",None,Positive Arousal,Negative Valence
/audioFolder6//film-score-emotion-survey/audioFolder6/parallel_mothers_sesion_de_fotos__alberto_iglesias_madres_paralelas_sample_1.mp3,13.9807046979866,14.9323465027265,-0.39,0.009,parallel_mothers_sesin_de_fotos___alberto_iglesias_madres_paralelas.mp3,-0.21,0.194,parallelmotherssesiondefotosalbertoiglesiasmadresparalelassample1mp3,"['N', 'Cm', 'N']","['N', 'Cm', 'N']",['Minor'],Positive Arousal,Negative Valence
/audioFolder6//film-score-emotion-survey/audioFolder6/Pas_De_Deux_Michael_Abels_Us_sample_1.mp3,4.408,4.608,-0.007,0.162,pas_de_deux_michael_abels_us.mp3,0.357,0.483,pasdedeuxmichaelabelsussample1mp3,"['N', 'N']","['N', 'N']",None,Positive Arousal,Negative Valence
/audioFolder6//film-score-emotion-survey/audioFolder6/Pas_De_Deux_Michael_Abels_Us_sample_1.mp3,6.49866666666667,6.69866666666667,0.013,-0.73,pas_de_deux_michael_abels_us.mp3,-0.007,0.162,pasdedeuxmichaelabelsussample1mp3,"['N', 'F#', 'N']","['N', 'N']",None,Negative Arousal,Positive Valence
/audioFolder6//film-score-emotion-survey/audioFolder6/Pas_De_Deux_Michael_Abels_Us_sample_1.mp3,7.43733333333334,7.63733333333334,-0.177,0.699,pas_de_deux_michael_abels_us.mp3,0.013,-0.73,pasdedeuxmichaelabelsussample1mp3,"['N', 'F#', 'N']","['N', 'N']",None,Positive Arousal,Negative Valence
/audioFolder6//film-score-emotion-survey/audioFolder6/Pas_De_Deux_Michael_Abels_Us_sample_1.mp3,9.75733333333333,9.95733333333333,0.008,-0.616,pas_de_deux_michael_abels_us.mp3,-0.177,0.699,pasdedeuxmichaelabelsussample1mp3,"['N', 'F#dim', 'N']","['N', 'N']",None,Negative Arousal,Positive Valence
/audioFolder6//film-score-emotion-survey/audioFolder6/Pas_De_Deux_Michael_Abels_Us_sample_1.mp3,11.5973333333333,11.7973333333333,-0.112,0.692,pas_de_deux_michael_abels_us.mp3,0.008,-0.616,pasdedeuxmichaelabelsussample1mp3,"['N', 'F#m7b5', 'N']","['N', 'N']",None,Positive Arousal,Negative Valence
/audioFolder6//film-score-emotion-survey/audioFolder6/Pas_De_Deux_Michael_Abels_Us_sample_1.mp3,13.7168241400894,13.9168241400894,-0.047,0.682,pas_de_deux_michael_abels_us.mp3,-0.112,0.692,pasdedeuxmichaelabelsussample1mp3,"['N', 'N']","['N', 'N']",None,Positive Arousal,Negative Valence
/audioFolder6//film-score-emotion-survey/audioFolder6/mother_cornel_wilczek_talk_to_me_sample_2.mp3,2.68,2.88,0.0,0.0,mother_cornel_wilczek_talk_to_me.mp3,-0.39,0.009,mothercornelwilczektalktomesample2mp3,"['N', 'Dm', 'N']","['N', 'N']",None,Neutral,Neutral
/audioFolder6//film-score-emotion-survey/audioFolder6/mother_cornel_wilczek_talk_to_me_sample_2.mp3,8.77066666666667,8.97066666666667,0.0,0.0,mother_cornel_wilczek_talk_to_me.mp3,0.0,0.0,mothercornelwilczektalktomesample2mp3,"['N', 'Bm7b5/A', 'N']","['N', 'N']",None,Neutral,Neutral
/audioFolder6//film-score-emotion-survey/audioFolder6/mother_cornel_wilczek_talk_to_me_sample_2.mp3,13.96,14.16,-0.703,0.289,mother_cornel_wilczek_talk_to_me.mp3,0.0,0.0,mothercornelwilczektalktomesample2mp3,"['N', 'Am7', 'N']","['N', 'N']",None,Positive Arousal,Negative Valence
"/audioFolder6//film-score-emotion-survey/audioFolder6/Nighthawk_Mateus_Alves,_Tomaz_Alves_Souza_Bacurau_sample_2.mp3",12.6102375348328,14.9905536436282,0.737,0.813,nighthawk_mateus_alves_tomaz_alves_souza_bacurau.mp3,-0.44,-0.005,nighthawkmateusalvestomazalvessouzabacurausample2mp3,"['N', 'C6', 'N']","['N', 'C6', 'N']",['Major'],Positive Arousal,Positive Valence
"/audioFolder6//film-score-emotion-survey/audioFolder6/Nighthawk_Mateus_Alves,_Tomaz_Alves_Souza_Bacurau_sample_2.mp3",1.00120556917869,11.988050154491,0.697,0.533,nighthawk_mateus_alves_tomaz_alves_souza_bacurau.mp3,0.737,0.813,nighthawkmateusalvestomazalvessouzabacurausample2mp3,"['N', 'D', 'N']","['N', 'Cm', 'C7', 'N']","['Minor', 'Major']",Positive Arousal,Positive Valence
/audioFolder6//film-score-emotion-survey/audioFolder6/Prayer_Hans_Zimmer_The_Creator_sample_2.mp3,6.58542146908027,7.62580741115009,-0.4,0.353,prayer_hans_zimmer_the_creator.mp3,0.0,0.0,prayerhanszimmerthecreatorsample2mp3,"['N', 'Em7b5/D', 'N']","['N', 'D', 'N']",['Major'],Positive Arousal,Negative Valence
/audioFolder6//film-score-emotion-survey/audioFolder6/Prayer_Hans_Zimmer_The_Creator_sample_2.mp3,12.4555743236459,12.6555743236459,-0.605,0.743,prayer_hans_zimmer_the_creator.mp3,-0.4,0.353,prayerhanszimmerthecreatorsample2mp3,"['N', 'Dm', 'N']","['N', 'N']",None,Positive Arousal,Negative Valence
/audioFolder6//film-score-emotion-survey/audioFolder6/neil_diamond__brother_loves_travelling_salvation_show_once_upon_a_time_in_hollywood_sample_1.mp3,1.92725623582767,8.99876461571595,0.661,0.464,neil_diamond___brother_loves_travelling_salvation_show_once_upon_a_time_in_hollywood.mp3,0.502,-0.503,neildiamondbrotherlovestravellingsalvationshowonceuponatimeinhollywoodsample1mp3,"['N', 'C#', 'N']","['N', 'C#', 'N']",['Major'],Positive Arousal,Positive Valence
/audioFolder6//film-score-emotion-survey/audioFolder6/neil_diamond__brother_loves_travelling_salvation_show_once_upon_a_time_in_hollywood_sample_1.mp3,9.11600992782158,14.9885496785736,0.781,0.624,neil_diamond___brother_loves_travelling_salvation_show_once_upon_a_time_in_hollywood.mp3,0.661,0.464,neildiamondbrotherlovestravellingsalvationshowonceuponatimeinhollywoodsample1mp3,"['N', 'C#', 'N']","['N', 'C#', 'N']",['Major'],Positive Arousal,Positive Valence
/audioFolder7//film-score-emotion-survey/audioFolder7/singapore_hans_zimmer_pirates_of_the_caribbean__at_worlds_end_sample_2.mp3,5.11854229216275,5.91487731649239,0.0,0.0,singapore_hans_zimmer_pirates_of_the_caribbean___at_worlds_end.mp3,0.0,0.0,singaporehanszimmerpiratesofthecaribbeanatworldsendsample2mp3,"['N', 'D7', 'N']","['N', 'D', 'N']",['Major'],Neutral,Neutral
/audioFolder7//film-score-emotion-survey/audioFolder7/singapore_hans_zimmer_pirates_of_the_caribbean__at_worlds_end_sample_2.mp3,9.14380370638783,9.81590226731546,0.296,0.801,singapore_hans_zimmer_pirates_of_the_caribbean___at_worlds_end.mp3,0.0,0.0,singaporehanszimmerpiratesofthecaribbeanatworldsendsample2mp3,"['N', 'N']","['N', 'N']",None,Positive Arousal,Positive Valence
/audioFolder7//film-score-emotion-survey/audioFolder7/skinny_vegetarian_boy_mychael_danna_life_of_pi_sample_2.mp3,1.99519795235743,2.19519795235743,0.547,0.448,skinny_vegetarian_boy_mychael_danna_life_of_pi.mp3,0.0,0.0,skinnyvegetarianboymychaeldannalifeofpisample2mp3,"['N', 'A7', 'N']","['N', 'N']",None,Positive Arousal,Positive Valence
/audioFolder7//film-score-emotion-survey/audioFolder7/skinny_vegetarian_boy_mychael_danna_life_of_pi_sample_2.mp3,3.53728812412055,3.73728812412055,0.557,0.048,skinny_vegetarian_boy_mychael_danna_life_of_pi.mp3,0.547,0.448,skinnyvegetarianboymychaeldannalifeofpisample2mp3,"['N', 'A7', 'N']","['N', 'N']",None,Positive Arousal,Positive Valence
/audioFolder7//film-score-emotion-survey/audioFolder7/skinny_vegetarian_boy_mychael_danna_life_of_pi_sample_2.mp3,9.77765093591193,9.97765093591193,0.557,0.158,skinny_vegetarian_boy_mychael_danna_life_of_pi.mp3,0.557,0.048,skinnyvegetarianboymychaeldannalifeofpisample2mp3,"['N', 'A', 'N']","['N', 'N']",None,Positive Arousal,Positive Valence
/audioFolder7//film-score-emotion-survey/audioFolder7/skinny_vegetarian_boy_mychael_danna_life_of_pi_sample_2.mp3,12.6162903916942,12.8162903916942,0.717,0.108,skinny_vegetarian_boy_mychael_danna_life_of_pi.mp3,0.557,0.158,skinnyvegetarianboymychaeldannalifeofpisample2mp3,"['N', 'A', 'N']","['N', 'N']",None,Positive Arousal,Positive Valence
/audioFolder7//film-score-emotion-survey/audioFolder7/shiva_theme_brahmastra__pritam_sample_1.mp3,6.25831276371308,7.44565453586498,0.276,0.721,shiva_theme_brahmstra__pritam.mp3,0.0,0.0,shivathemebrahmastrapritamsample1mp3,"['N', 'Abmaj7', 'N']","['N', 'N']",None,Positive Arousal,Positive Valence
/audioFolder7//film-score-emotion-survey/audioFolder7/shiva_theme_brahmastra__pritam_sample_1.mp3,8.80460812236287,9.85270938818565,0.446,0.846,shiva_theme_brahmstra__pritam.mp3,0.276,0.721,shivathemebrahmastrapritamsample1mp3,"['N', 'N']","['N', 'N']",None,Positive Arousal,Positive Valence
/audioFolder7//film-score-emotion-survey/audioFolder7/shiva_theme_brahmastra__pritam_sample_1.mp3,12.9697389240506,14.0051819620253,0.071,0.871,shiva_theme_brahmstra__pritam.mp3,0.446,0.846,shivathemebrahmastrapritamsample1mp3,"['N', 'N']","['N', 'N']",None,Positive Arousal,Positive Valence
/audioFolder7//film-score-emotion-survey/audioFolder7/sgt_pepper_shoelaces_randy_newman_marriage_story_sample_1.mp3,2.01602092849015,2.21602092849015,0.397,-0.137,sgt._pepper_shoelaces_randy_newman_marriage_story.mp3,0.781,0.624,sgtpeppershoelacesrandynewmanmarriagestorysample1mp3,"['N', 'N']","['N', 'N']",None,Negative Arousal,Positive Valence
/audioFolder7//film-score-emotion-survey/audioFolder7/sgt_pepper_shoelaces_randy_newman_marriage_story_sample_1.mp3,5.15968279222317,5.35968279222317,0.237,-0.247,sgt._pepper_shoelaces_randy_newman_marriage_story.mp3,0.397,-0.137,sgtpeppershoelacesrandynewmanmarriagestorysample1mp3,"['N', 'Gm', 'N']","['N', 'N']",None,Negative Arousal,Positive Valence
/audioFolder7//film-score-emotion-survey/audioFolder7/sgt_pepper_shoelaces_randy_newman_marriage_story_sample_1.mp3,8.56954182990132,8.76954182990132,0.487,-0.062,sgt._pepper_shoelaces_randy_newman_marriage_story.mp3,0.237,-0.247,sgtpeppershoelacesrandynewmanmarriagestorysample1mp3,"['N', 'D', 'N']","['N', 'N']",None,Negative Arousal,Positive Valence
/audioFolder7//film-score-emotion-survey/audioFolder7/root_of_an_unfocus_borisbermanjohn_cageshutter_island_sample_2.mp3,0.0,0.193750009448224,-0.732,0.017,root_of_an_unfocus_boris_berman_john_cage_shutter_island.mp3,0.0,0.0,rootofanunfocusborisbermanjohncageshutterislandsample2mp3,"['N', 'N']","['N', 'N']",None,Positive Arousal,Negative Valence
/audioFolder7//film-score-emotion-survey/audioFolder7/sparks_leos_carax_ron_mael_russel_mael_shesoutofthisworld_annette_sample_2.mp3,0.0952304254973396,12.3344795375937,0.865,0.838,sparks_leos_carax_ron_mael_russel_mael_shes_out_of_this_world__annette.mp3,0.0,0.0,sparksleoscaraxronmaelrusselmaelshesoutofthisworldannettesample2mp3,"['N', 'N']","['N', 'F', 'Am', 'N']","['Major', 'Minor']",Positive Arousal,Positive Valence
/audioFolder7//film-score-emotion-survey/audioFolder7/sparks_leos_carax_ron_mael_russel_mael_shesoutofthisworld_annette_sample_2.mp3,12.3267076146924,14.9363364361599,0.775,0.383,sparks_leos_carax_ron_mael_russel_mael_shes_out_of_this_world__annette.mp3,0.865,0.838,sparksleoscaraxronmaelrusselmaelshesoutofthisworldannettesample2mp3,"['N', 'Am', 'N']","['N', 'Am', 'N']",['Minor'],Positive Arousal,Positive Valence
/audioFolder7//film-score-emotion-survey/audioFolder7/skies_alexandre_desplat_the_tree_of_life_sample_2.mp3,5.31179546304896,5.51179546304896,0.537,0.381,skies_alexandre_desplat_the_tree_of_life.mp3,-0.333,0.724,skiesalexandredesplatthetreeoflifesample2mp3,"['N', 'Cmaj7', 'N']","['N', 'N']",None,Positive Arousal,Positive Valence
/audioFolder7//film-score-emotion-survey/audioFolder7/skies_alexandre_desplat_the_tree_of_life_sample_2.mp3,12.2202459297203,12.4202459297203,0.717,0.725,skies_alexandre_desplat_the_tree_of_life.mp3,0.537,0.381,skiesalexandredesplatthetreeoflifesample2mp3,"['N', 'N']","['N', 'N']",None,Positive Arousal,Positive Valence
/audioFolder7//film-score-emotion-survey/audioFolder7/root_of_an_unfocus_borisbermanjohn_cageshutter_island_sample_2.mp3,1.11940450283715,1.31940450283715,-0.221,0.924,root_of_an_unfocus_boris_berman_john_cage_shutter_island.mp3,-0.732,0.017,rootofanunfocusborisbermanjohncageshutterislandsample2mp3,"['N', 'Em', 'N']","['N', 'N']",None,Positive Arousal,Negative Valence
/audioFolder7//film-score-emotion-survey/audioFolder7/river_alexandre_desplat_the_tree_of_life_sample_2.mp3,3.5221105753265,4.84911496702835,-0.475,-0.538,river_alexandre_desplat_the_tree_of_life.mp3,0.0,0.0,riveralexandredesplatthetreeoflifesample2mp3,"['N', 'D7/F#', 'N']","['N', 'Gm', 'N']",['Minor'],Negative Arousal,Negative Valence
/audioFolder7//film-score-emotion-survey/audioFolder7/river_alexandre_desplat_the_tree_of_life_sample_2.mp3,4.92552739768321,7.5475976573825,-0.7,-0.653,river_alexandre_desplat_the_tree_of_life.mp3,-0.475,-0.538,riveralexandredesplatthetreeoflifesample2mp3,"['N', 'Gm', 'N']","['N', 'Gm', 'N']",['Minor'],Negative Arousal,Negative Valence
/audioFolder7//film-score-emotion-survey/audioFolder7/river_alexandre_desplat_the_tree_of_life_sample_2.mp3,8.02538213717442,10.4299607423874,-0.595,-0.338,river_alexandre_desplat_the_tree_of_life.mp3,-0.7,-0.653,riveralexandredesplatthetreeoflifesample2mp3,"['N', 'Gm', 'N']","['N', 'Gm', 'Eb', 'N']","['Minor', 'None']",Negative Arousal,Negative Valence
/audioFolder7//film-score-emotion-survey/audioFolder7/sikiliza_kwa_wahenga__michael_abels_get_out_sample_1.mp3,4.98042841189763,5.38301703050761,-0.176,0.294,sikiliza_kwa_wahenga___michael_abels_get_out.mp3,0.0,0.0,sikilizakwawahengamichaelabelsgetoutsample1mp3,"['N', 'Am7', 'N']","['N', 'N']",None,Positive Arousal,Negative Valence
/audioFolder7//film-score-emotion-survey/audioFolder7/sikiliza_kwa_wahenga__michael_abels_get_out_sample_1.mp3,14.8,15.0,-0.221,0.229,sikiliza_kwa_wahenga___michael_abels_get_out.mp3,-0.176,0.294,sikilizakwawahengamichaelabelsgetoutsample1mp3,"['N', 'Amaj7', 'N']","['N', 'N']",None,Positive Arousal,Negative Valence
/audioFolder7//film-score-emotion-survey/audioFolder7/souleimans_theme_fatima_al_qadiri_atlantics_sample_2.mp3,5.50282204379208,6.82981731197732,-0.547,-0.181,souleimans_theme_fatima_al_qadiri_atlantics.mp3,0.0,0.0,souleimansthemefatimaalqadiriatlanticssample2mp3,"['N', 'N']","['N', 'N']",None,Negative Arousal,Negative Valence
/audioFolder7//film-score-emotion-survey/audioFolder7/root_of_an_unfocus_borisbermanjohn_cageshutter_island_sample_1.mp3,2.78048780487805,2.98048780487805,-0.364,0.062,root_of_an_unfocus_boris_berman_john_cage_shutter_island.mp3,-0.221,0.924,rootofanunfocusborisbermanjohncageshutterislandsample1mp3,"['N', 'N']","['N', 'N']",None,Positive Arousal,Negative Valence
/audioFolder7//film-score-emotion-survey/audioFolder7/root_of_an_unfocus_borisbermanjohn_cageshutter_island_sample_1.mp3,4.61640798226164,4.81640798226164,-0.549,0.722,root_of_an_unfocus_boris_berman_john_cage_shutter_island.mp3,-0.364,0.062,rootofanunfocusborisbermanjohncageshutterislandsample1mp3,"['N', 'N']","['N', 'N']",None,Positive Arousal,Negative Valence
/audioFolder7//film-score-emotion-survey/audioFolder7/root_of_an_unfocus_borisbermanjohn_cageshutter_island_sample_1.mp3,11.4013303769401,11.6013303769401,-0.354,0.097,root_of_an_unfocus_boris_berman_john_cage_shutter_island.mp3,-0.549,0.722,rootofanunfocusborisbermanjohncageshutterislandsample1mp3,"['N', 'N']","['N', 'N']",None,Positive Arousal,Negative Valence
/audioFolder7//film-score-emotion-survey/audioFolder7/ron_meets_fbi_agent_terence_blanchard_blackkklansman_sample_1.mp3,2.49066666666667,2.69066666666667,0.0,0.0,ron_meets_fbi_agent_terence_blanchard_blackkklansman.mp3,0.0,0.0,ronmeetsfbiagentterenceblanchardblackkklansmansample1mp3,"['N', 'Cm7', 'N']","['N', 'N']",None,Neutral,Neutral
/audioFolder7//film-score-emotion-survey/audioFolder7/ron_meets_fbi_agent_terence_blanchard_blackkklansman_sample_1.mp3,5.14133333333334,5.34133333333334,0.0,0.0,ron_meets_fbi_agent_terence_blanchard_blackkklansman.mp3,0.0,0.0,ronmeetsfbiagentterenceblanchardblackkklansmansample1mp3,"['N', 'Ab6', 'N']","['N', 'N']",None,Neutral,Neutral
/audioFolder7//film-score-emotion-survey/audioFolder7/ron_meets_fbi_agent_terence_blanchard_blackkklansman_sample_1.mp3,7.75999999999999,7.95999999999999,0.0,0.0,ron_meets_fbi_agent_terence_blanchard_blackkklansman.mp3,0.0,0.0,ronmeetsfbiagentterenceblanchardblackkklansmansample1mp3,"['N', 'Ab', 'N']","['N', 'N']",None,Neutral,Neutral
/audioFolder7//film-score-emotion-survey/audioFolder7/ron_meets_fbi_agent_terence_blanchard_blackkklansman_sample_1.mp3,9.31200000000001,9.51200000000001,0.0,0.0,ron_meets_fbi_agent_terence_blanchard_blackkklansman.mp3,0.0,0.0,ronmeetsfbiagentterenceblanchardblackkklansmansample1mp3,"['N', 'Ab', 'N']","['N', 'N']",None,Neutral,Neutral
/audioFolder7//film-score-emotion-survey/audioFolder7/ron_meets_fbi_agent_terence_blanchard_blackkklansman_sample_1.mp3,10.6213333333333,10.8213333333333,0.0,0.0,ron_meets_fbi_agent_terence_blanchard_blackkklansman.mp3,0.0,0.0,ronmeetsfbiagentterenceblanchardblackkklansmansample1mp3,"['N', 'Cm7', 'N']","['N', 'N']",None,Neutral,Neutral
/audioFolder7//film-score-emotion-survey/audioFolder7/ron_meets_fbi_agent_terence_blanchard_blackkklansman_sample_1.mp3,13.2213333333333,13.4213333333333,0.0,0.0,ron_meets_fbi_agent_terence_blanchard_blackkklansman.mp3,0.0,0.0,ronmeetsfbiagentterenceblanchardblackkklansmansample1mp3,"['N', 'Cm7', 'N']","['N', 'N']",None,Neutral,Neutral
/audioFolder7//film-score-emotion-survey/audioFolder7/ron_meets_fbi_agent_terence_blanchard_blackkklansman_sample_1.mp3,14.52,14.72,0.019,0.229,ron_meets_fbi_agent_terence_blanchard_blackkklansman.mp3,0.0,0.0,ronmeetsfbiagentterenceblanchardblackkklansmansample1mp3,"['N', 'F/G', 'N']","['N', 'N']",None,Positive Arousal,Positive Valence
/audioFolder7//film-score-emotion-survey/audioFolder7/shes_not_real__hans_zimmer_the_creator_sample_1.mp3,10.5706666666667,10.7706666666667,-0.71,0.612,shes_not_real__hans_zimmer_the_creator.mp3,0.0,0.0,shesnotrealhanszimmerthecreatorsample1mp3,"['N', 'D', 'N']","['N', 'N']",None,Positive Arousal,Negative Valence
/audioFolder7//film-score-emotion-survey/audioFolder7/shes_not_real__hans_zimmer_the_creator_sample_1.mp3,14.6613333333333,14.8613333333333,-0.51,0.147,shes_not_real__hans_zimmer_the_creator.mp3,-0.71,0.612,shesnotrealhanszimmerthecreatorsample1mp3,"['N', 'Daug', 'N']","['N', 'N']",None,Positive Arousal,Negative Valence
